,pr,re,f1,auc,ap
252,0.9561870929544108,0.33580537843082897,0.49705052577584,0.508706056819472,0.9513983614224637
253,0.9607767736973659,0.3463404491266981,0.5091446329410566,0.509412230873068,0.9507240197592034
254,0.9571230982019364,0.33573606875519824,0.4971009287290266,0.49821164113311556,0.9491950524783405
255,0.9557332293291732,0.33968672026614916,0.5012272448353446,0.501357846547609,0.9504445336258107
256,0.9530328959878304,0.34738009426115884,0.5091684868187129,0.5015790836476244,0.9502166662016293
257,0.9523260284505959,0.3433601330745772,0.5047376464595007,0.4937000889563916,0.9495999689927787
258,0.954359274429491,0.3391322428611034,0.5004346714395296,0.500110272386256,0.9500974782007838
259,0.9573552425665102,0.3392015525367341,0.500921187308086,0.5076781812525712,0.9507639831350839
260,0.953443258971872,0.34065705572497923,0.5019659909104836,0.5060563271502847,0.9511229708038706
261,0.9560229445506692,0.34654837815359024,0.5086987486010784,0.5095356190192519,0.9521896185027033
262,0.9549876025176426,0.3470335458830053,0.5090742717706268,0.49635262639823235,0.9492773527019983
263,0.9556150755691601,0.3462018297754367,0.5082676163826,0.5027180008535629,0.9509809988655951
264,0.9561436672967863,0.3505683393401719,0.5130337762450553,0.5020920598650976,0.9493716384153846
265,0.956300621585986,0.35188522317715554,0.5144652176115925,0.5084719347353632,0.9501747776511091
266,0.9511733535200606,0.3483504297199889,0.5099431818181819,0.4969862214518754,0.9491542576834148
267,0.9589523064894449,0.3400332686443027,0.5020466639377814,0.5186364948289289,0.9512799076087145
268,0.9574551900728777,0.3369143332409204,0.4984362983850294,0.5086690557606726,0.9510819221887257
269,0.9610856116543605,0.33379539783753814,0.4954987396471012,0.5154127487340406,0.9524761036085068
270,0.9551786795881284,0.3279040754089271,0.4882101026778804,0.5044987056552696,0.9499440891401016
271,0.9543469630805875,0.33324092043249237,0.4939895201890476,0.49493743205574803,0.9497431257085935
272,0.9507936507936507,0.3321319656224009,0.49229504828436405,0.48789265354362443,0.9477270875728453
273,0.9518555667001003,0.32887441086775715,0.4888476793900995,0.4927728316533366,0.9484106137524233
274,0.9561084142394822,0.3276268367064042,0.4880239520958084,0.4946405004820138,0.9490327506531401
275,0.9590197693574959,0.32277515941225393,0.4829910806886537,0.5108888500501707,0.9518693064501853
276,0.9570868578502166,0.321527585250901,0.481348897535668,0.509719431971438,0.951994746840514
277,0.953342759038578,0.3271416689769892,0.48712523866040564,0.4934589282093303,0.9492399671751786
278,0.9566881547139404,0.32915164957028004,0.48978960396039606,0.5032967866465101,0.9495346467278736
279,0.952390438247012,0.331369559190463,0.49167009461127115,0.49913355212933785,0.9494877712693328
280,0.9564360339049872,0.33629054616024395,0.4976155068970821,0.5059864020724285,0.9511185860684179
281,0.9522943197897715,0.3265178818963127,0.4862967741935484,0.4869909738955607,0.947040932966723
282,0.9555690809494827,0.326448572220682,0.48664565790153436,0.49912289797831133,0.9499733520300526
283,0.9578203834510596,0.32894372054338783,0.48970747562296846,0.5073859805834444,0.9508065214545852
284,0.9556426655663297,0.321042417521486,0.4806225680933852,0.4984998032251384,0.9500365388414954
285,0.9585556011489537,0.32381480454671474,0.4840949124443063,0.5114914057540723,0.9519430897614178
286,0.9545925772340866,0.3191017466038259,0.4783128149187055,0.502406684252811,0.9500963845034746
287,0.9585036794766967,0.3249930690324369,0.4854037267080746,0.5146925358171788,0.9513782355454252
288,0.9526096033402923,0.31626004990296647,0.47486731189509834,0.48784549834810653,0.9477965501835797
289,0.9611088125775755,0.32201275298031606,0.48240058145571596,0.5165928209637999,0.9524260254385408
290,0.9629092416079569,0.32208206265594674,0.4827048924898722,0.5220116683338938,0.9537422265747202
291,0.9622881355932204,0.31480454671472136,0.47440986003760177,0.5226249935767392,0.9548096698879598
292,0.9584199584199584,0.3195176046576102,0.47925979831583326,0.5076144871222469,0.9509271807368347
293,0.9565398211686421,0.318824507901303,0.47824504860425215,0.5050951457995567,0.9510757062369974
294,0.9605180697723,0.3186858885500416,0.47858443924017696,0.5008016767864434,0.9505192706352966
295,0.9550561797752809,0.3181314111449958,0.4772798169907455,0.49627673961131813,0.949361553586185
296,0.958997722095672,0.32097310784585525,0.4809679597029651,0.5069163902228586,0.951226874534048
297,0.9587735653615082,0.3207651788189631,0.4807063100493378,0.5096234676869216,0.9517470470844802
298,0.9617276031644216,0.3117549209869698,0.4708714996074326,0.5185818394187895,0.9521456032623443
299,0.9578835978835979,0.31369559190462987,0.4726152560956508,0.5045276680225004,0.950563054761052
300,0.9596756987411991,0.3117549209869698,0.4706251634841747,0.5125396665196881,0.9505836493409084
301,0.9569487983281086,0.31736900471305796,0.47665643054182066,0.5022599108220636,0.9503791132512608
302,0.9603124340299768,0.3152897144441364,0.47471954082963735,0.50663015126279,0.9509074696959033
303,0.9590422180214241,0.3164679789298586,0.47589764969513787,0.5040239613010464,0.9500951380272953
304,0.9545833333333333,0.3175769337399501,0.4765966299147077,0.4984141853905358,0.9499369784160664
305,0.950307921002336,0.31016079844746325,0.46768040967758784,0.4825302308650679,0.9470934276540999
306,0.9618077657542966,0.3141807596340449,0.4736429653623112,0.5158793390087778,0.9526449765515206
307,0.9598611412453895,0.30662600499029663,0.4647791143562536,0.5110794324268356,0.9515155088221363
308,0.9577739281074058,0.30655669531466595,0.4644544786306837,0.5071613203085504,0.9510271326940765
309,0.9564564564564565,0.30905184363737176,0.4671555788370874,0.49859526749534683,0.9500660631104854
310,0.9590988626421697,0.3039229276406986,0.4615789473684211,0.5014872348654901,0.9495542778545358
311,0.9566716964863117,0.3075963404491267,0.4655163371269733,0.5048700239729937,0.9493222476071594
312,0.9626229508196721,0.3052398114776823,0.46350576224806617,0.5063729900578694,0.9513439687869121
313,0.9585413501193836,0.3060715275852509,0.4639873916469662,0.5022931040795937,0.9505316942554713
314,0.9634119462199692,0.3029525921818686,0.46095438966517266,0.5162447725427219,0.9524996864825883
315,0.9603739982190561,0.2990019406709177,0.4560253699788584,0.5093324593596062,0.9514122360318351
316,0.959432933478735,0.3048932630995287,0.462736022721296,0.5015958148956262,0.9497922148741178
317,0.9569868995633187,0.3037843082894372,0.46117424242424243,0.49801921254977455,0.9499978870976578
318,0.9620501635768811,0.3057249792070973,0.4639983169410404,0.5047045576996511,0.951074512969332
319,0.9587606371372464,0.3045467147213751,0.46225869233601596,0.5014290024299156,0.9500355398337247
320,0.9556130144365439,0.30738841142223455,0.4651528659080183,0.5023175663180517,0.9487921432424478
321,0.9623585726718886,0.30655669531466595,0.46499158957106823,0.5133464203744906,0.9532359369476779
322,0.9576973397296119,0.30440809537011365,0.46197538655727355,0.488722523444517,0.9476697936809292
323,0.9587096774193549,0.3089825339617411,0.4673445853863088,0.5068546961497667,0.9506949738078148
324,0.9591881756011471,0.30135846964236207,0.45862559991561624,0.5071312809874251,0.950589335071786
325,0.961301671064204,0.30302190185749933,0.4607925801011804,0.5021461383356508,0.9498629702375759
326,0.9596136962247586,0.30302190185749933,0.460598398651496,0.505889514684574,0.9514386849389611
327,0.9542168674698795,0.30191294704740784,0.4586953087979782,0.4893432719767058,0.9483578171480208
328,0.9619346171070309,0.2977543665095647,0.4547475389012384,0.5082331971345642,0.9511042180379049
329,0.9603424966200992,0.2953978375381203,0.45181808544471536,0.5094489242307549,0.9512171141370855
330,0.961547212741752,0.29290268921541446,0.4490251288317484,0.5053853464114512,0.9505879540320863
331,0.9598918431726002,0.2952592181868589,0.45160606381850943,0.5027054235705821,0.9501898628448555
332,0.956551724137931,0.2883975602994178,0.44317818724038766,0.49280087091722935,0.949841887896872
333,0.9640650034332799,0.29193235375658444,0.44815662073735174,0.5026274982637965,0.9506085147545769
334,0.9585316111488783,0.29317992791793734,0.4490207526139801,0.5058720526464296,0.9497233272412429
335,0.9609179731879118,0.2931106182423066,0.4492007010462584,0.5095095028873133,0.9510063525252777
336,0.960018070928394,0.2945661214305517,0.4508088040307611,0.5019046698874767,0.9500644788067536
337,0.9644833948339483,0.2898530634876629,0.44574717544233633,0.5073179786375426,0.9513707251715258
338,0.9598899839559936,0.2902689215414472,0.4457453036027886,0.5043779329685434,0.9503864341267102
339,0.9653979238754326,0.290060992514555,0.4460907104407611,0.5084469340199581,0.951285507222206
340,0.9599180141197905,0.2921402827834766,0.44795153833891277,0.4945977684899906,0.9487638233057567
341,0.9609067777006708,0.2879123925700028,0.443069702949176,0.499173091722317,0.9491040855187292
342,0.965911799761621,0.28084280565566955,0.4351608226386726,0.5114820593327748,0.9509864841822979
343,0.9599151143598208,0.2821596894926532,0.4361240559215812,0.49714868763936937,0.9488701418985466
344,0.9594809924880492,0.2921402827834766,0.44790393709154674,0.4993850208636739,0.9498171406952737
345,0.9566620562471185,0.2876351538674799,0.44228924650964513,0.49095816434131806,0.9496234127630828
346,0.9602618045815802,0.28472414749098973,0.43921736341280876,0.5046242092466031,0.9503778876791561
347,0.964035497431107,0.2861103410036041,0.44126135756280066,0.5043035077619145,0.950687768187226
348,0.95771719038817,0.28728860548932633,0.4419918959266369,0.5036036415811284,0.9498943877267341
349,0.9682128561337414,0.2850013861935126,0.44037483266398925,0.5236944087938517,0.9536481605553181
350,0.9647420728821581,0.2825755475464375,0.43711804438726276,0.504156695868528,0.949995174532007
351,0.9602390255113767,0.28957582478514,0.44496512061345117,0.5050100279792622,0.9506992148475796
352,0.960651920838184,0.2859717216523427,0.44074133418789735,0.4899886750605479,0.9481482111396191
353,0.9651576202891681,0.28222899916828387,0.43674585724245185,0.4985288425176474,0.9512114063366046
354,0.9570044885424049,0.2807734959800388,0.43416751513852425,0.4951849776008975,0.9493771058214766
355,0.9640836408364084,0.271624618796784,0.42383604607148645,0.5080549997276844,0.9508178670829399
356,0.9597282872392042,0.2741890767951206,0.4265229110512129,0.5009396422728404,0.9488066159515643
357,0.9579529072561268,0.27633767673967286,0.428940290478752,0.49137571475122216,0.9489684310825559
358,0.9581804842259721,0.27155530912115333,0.4231787006534536,0.49454765167126313,0.9490258530634851
359,0.9614069369809477,0.27280288328250624,0.4250080984774863,0.5050496444975194,0.9503757961477888
360,0.9609414121181773,0.2660105350706959,0.4166757138204321,0.5050608755881323,0.9504048940585443
361,0.9621047550084479,0.2762683670640421,0.4292714447256475,0.496947451111678,0.9498913000807423
362,0.9575641333013666,0.2768228444690879,0.4294854562073229,0.4906161930172156,0.9476916129153534
363,0.9613433196424257,0.27578319933462714,0.4286098992836753,0.49730180740556573,0.9489691981821919
364,0.9578692493946731,0.2741890767951206,0.426339045155728,0.4917580718463636,0.9492750375509204
365,0.9621230398069964,0.2764069864153036,0.42944058579658645,0.4963945506748347,0.9490505542439973
366,0.9616690926734595,0.27474355420016633,0.4273854447439353,0.5040985018955927,0.9507109497738426
367,0.9614814814814815,0.26989187690601607,0.4214741855179132,0.4990955895045612,0.9498083442082452
368,0.964599609375,0.273842528416967,0.426581731807385,0.503839032932327,0.9507166909359137
369,0.9594032770848618,0.2719018574993069,0.4237187449370848,0.48973355237549876,0.9471246747148345
370,0.9588264299802761,0.2695453285278625,0.420796364423285,0.5040289614441276,0.9504490435228855
371,0.9560546875,0.27141668976989186,0.4228028503562945,0.4886696757784146,0.9474840332315628
372,0.9607407407407408,0.2696839478791239,0.4211494750514125,0.4913089051471319,0.9485744886655108
373,0.9642857142857143,0.26947601885223177,0.4212351029252438,0.5004476281936683,0.9499894297430203
374,0.9631699263398527,0.26282228999168283,0.4129594337054179,0.5054864646896049,0.951048643248789
375,0.9640161046804228,0.26552536734128085,0.41636778611020536,0.4981402544749741,0.9500261306543996
376,0.961892901618929,0.2676739672858331,0.41880388223174103,0.4971770730670139,0.9500502013329695
377,0.9640960809102402,0.26427779317992794,0.41483979763912315,0.5173307266946408,0.9512658772530777
378,0.9649122807017544,0.2592181868588855,0.40865384615384615,0.5043547784598144,0.9506396979391566
379,0.9676757311441765,0.26143609647906846,0.4116555713194368,0.5141783672578938,0.9515291994433676
380,0.9642489711934157,0.259841973939562,0.40936885782922044,0.5039628441675408,0.9508599437417196
381,0.9606481481481481,0.2588716384807319,0.4078401397685084,0.4908918162888969,0.9487540402510208
382,0.9650130548302872,0.2561685611311339,0.4048636214262241,0.5058215512013113,0.9502872877283801
383,0.9584924879042526,0.26088161907402274,0.41013347861618094,0.484237202787649,0.9469267291977236
384,0.9644850329781837,0.26351538674799,0.4139357648339685,0.5121870795071982,0.9520143189662239
385,0.9605885444035733,0.2533961741059052,0.4010091038718877,0.4977419738472516,0.9495620246282859
386,0.9692108667529107,0.2596340449126698,0.40955556770349316,0.5124940498297336,0.9518297685963155
387,0.9668060637741767,0.25637649015802605,0.40528103429385337,0.5115678310179338,0.9515437779427154
388,0.9643132220795892,0.26032714166897697,0.40997653222725533,0.49961929679833916,0.9496470343513703
389,0.9599688068624902,0.25596063210424175,0.40415868673050614,0.4911058608754035,0.9477576722224166
390,0.9631966351209253,0.2539506515109509,0.40193067134708205,0.49927009449808873,0.9500255902542202
391,0.9639947437582129,0.2542278902134738,0.40234739209126313,0.4984163777609636,0.9498611895170659
392,0.9642017245884504,0.2557527030773496,0.40427280197206245,0.5089671796762184,0.951066343524021
393,0.9666926880041634,0.25748544496811754,0.4066553554813639,0.5074400205913585,0.9513505955312282
394,0.9705345501955671,0.2579706126975326,0.40760006570661994,0.5143800268746151,0.951972181401798
395,0.9650368033648791,0.25443581924036596,0.4026985519964897,0.5078978029217451,0.9509319283298148
396,0.9610905240868184,0.2516634322151372,0.39887949027793035,0.4955771042063666,0.9490176341880732
397,0.964332546551272,0.25485167729415026,0.40315772161613944,0.49634585697375333,0.9495659577339461
398,0.9642380571123566,0.2504158580537843,0.39757909215955983,0.5192858980272359,0.9519744385400115
399,0.9660127106935618,0.24230662600499028,0.3874328143181692,0.5113349397382756,0.9515483911900077
400,0.9695723684210527,0.24514832270584974,0.39134764328391236,0.5100468259553274,0.9511430782987309
401,0.9675863916421109,0.25034654837815357,0.3977754528935631,0.5206208977672284,0.9519002609311665
402,0.967964650648992,0.24293041308566676,0.38838716826416975,0.5053936928041326,0.950485721171069
403,0.9605764002175096,0.24487108400332686,0.39025737324643767,0.49641558973841404,0.9496217406523171
404,0.9664541169947325,0.24161352924868312,0.386581646797893,0.5074618673703586,0.951054433938442
405,0.9622591006423983,0.2491682838924314,0.39583792116273947,0.501159610105766,0.9486923446961341
406,0.9666310731446877,0.2509703354588301,0.39848134697920107,0.5179428211330355,0.9513099488373158
407,0.9662828947368421,0.2443166065982811,0.3900199159105997,0.501486350224791,0.9498802800593478
408,0.9653762268266085,0.2454255614083726,0.39135720601237844,0.5035619480803604,0.9499284704862563
409,0.9662643993417444,0.2441779872470197,0.3898417616465641,0.4932013823780188,0.9488151117004489
410,0.9692722371967655,0.2492375935680621,0.3965156026022714,0.5153213999662145,0.9530514596351374
411,0.9631236442516269,0.2461879678403105,0.3921395451534555,0.5071610895327159,0.9502254476961809
412,0.9642169006330856,0.24279179373440532,0.3879076463097282,0.5092168791291566,0.9523341579368916
413,0.9674819344080045,0.24126698087052953,0.38621990458227007,0.5036647202519949,0.949841749921464
414,0.964735516372796,0.2389104518990851,0.38297872340425526,0.5036874516716939,0.9504046346077177
415,0.9662551440329218,0.24410867757138896,0.389752669728324,0.510228215761251,0.9514303956645758
416,0.9701079435372267,0.24293041308566676,0.38855939249487276,0.49443880240265337,0.9496134412636441
417,0.9642163661581137,0.24092043249237594,0.38551544390839015,0.4922095847665795,0.9477197080476741
418,0.9627052602282216,0.23974216800665374,0.3838854669552189,0.4962160840294815,0.948827781319447
419,0.9653931339977851,0.24168283892431383,0.38658536585365855,0.5191208548429233,0.9525027360349332
420,0.9659346846846847,0.23780149708899362,0.38164627363737486,0.5046999037203219,0.9510696737977065
421,0.9670710571923743,0.23204879401164402,0.3742873113471213,0.503089280708648,0.9500029912792967
422,0.9637722829212191,0.2323260327141669,0.37439964257790687,0.49222662371569403,0.9483597548631921
423,0.9682221586029202,0.23440532298308844,0.3774342949612187,0.5042816994455533,0.9511579339774445
424,0.9694592322779491,0.23981147768228445,0.384508529199311,0.5117657597586638,0.9511380451275742
425,0.9654285714285714,0.2341973939561963,0.3769522534582776,0.49067881019364556,0.949000088292945
426,0.9630599185573008,0.22948433601330745,0.37064815851337735,0.48915684356506206,0.9487292061781829
427,0.9680189517323068,0.2265733296368173,0.3672002246559955,0.5074029810699199,0.9514238652396918
428,0.968371268105232,0.22705849736623232,0.36786255684689234,0.5144138739970098,0.951957570925622
429,0.969740222666286,0.2354449681175492,0.3788968824940048,0.507610487007782,0.95120245873026
430,0.9658823529411765,0.22761297477127806,0.36840924388602203,0.4993904440957849,0.949951114036931
431,0.9667330110889963,0.23565289714444138,0.37893563666759544,0.5027400014831194,0.9497556525808248
432,0.9695740365111561,0.23191017466038258,0.37429386431008443,0.4987388485270502,0.9499532454973458
433,0.9641399416909621,0.2292070973107846,0.3703662224213238,0.5061645610166692,0.950453722049025
434,0.9630173172879366,0.22740504574438591,0.367928231006448,0.5056356997292538,0.9491105269300972
435,0.9669797893538287,0.2354449681175492,0.378685691990413,0.5093202282403773,0.9511628496657815
436,0.9677800768548626,0.22691987801497088,0.36763797653135705,0.5116244095600274,0.951711884148481
437,0.968081991215227,0.22913778763515386,0.37056548786639015,0.5080081137706401,0.9510735050573949
438,0.9657125819916518,0.22449403936789575,0.36430097851760207,0.49321338272141324,0.9484866787350715
439,0.9616983372921615,0.22449403936789575,0.3640143852551135,0.49471357949627487,0.9486073252208593
440,0.9620364920541495,0.2265733296368173,0.36676764276898915,0.48972485981906555,0.9476109959208294
441,0.9670196671709531,0.22151372331577487,0.36045790334404787,0.5014233099593312,0.9501655917406654
442,0.9663056558363418,0.22262267812586636,0.3618747183415953,0.4998483802767279,0.9490152349045544
443,0.9689213893967094,0.22040476850568338,0.3591191417278373,0.5054210012778827,0.9505584766400776
444,0.9656716417910448,0.2242168006653729,0.3639329508381145,0.49553037209987855,0.948758867041581
445,0.9655068078668684,0.22116717493762128,0.3598939829696047,0.5033612115669771,0.9501752604475997
446,0.9695863746958637,0.22095924591072913,0.3599006547753443,0.4979748266642707,0.9502903792348489
447,0.9711070559610706,0.22130579428888272,0.36046511627906974,0.5119225719382123,0.952298034237415
448,0.9724686448455185,0.22033545883005268,0.35926993275696445,0.5114012493280577,0.9521915024705613
449,0.9688367787719839,0.21763238148045466,0.3554247552210085,0.5055692362889153,0.9505852823380491
450,0.9675543311906948,0.21908788466869974,0.3572760666855044,0.5133123809389006,0.9511380416978326
451,0.9683186951066499,0.21395896867202663,0.35047683923705725,0.5031032426466358,0.9499184634493663
452,0.9665944942777606,0.2165927363459939,0.35388709586093653,0.4997305692132113,0.9495318815376962
453,0.9709962168978562,0.2134738009426116,0.35,0.5014196560086182,0.9501168090382255
454,0.9702194357366771,0.21451344607707237,0.3513452151208991,0.504728519923801,0.9495871614726654
455,0.9739663093415007,0.22040476850568338,0.3594641948793308,0.5135828502169446,0.9527374621203961
456,0.965559655596556,0.21763238148045466,0.3552036199095023,0.4986963857735006,0.949930331185223
457,0.9644305772230889,0.2142362073745495,0.3505926388022458,0.49581461100271484,0.949208342199154
458,0.9709504262709189,0.213127252564458,0.3495311167945439,0.49741784918768445,0.9501261586124881
459,0.9688777114115058,0.21361242029387303,0.35004827077062867,0.5211662595268111,0.9527230594237239
460,0.9699584531799297,0.21035486553922927,0.34573104744546335,0.5107522692187807,0.9511722808122454
461,0.9722308892355694,0.21596894926531743,0.3534282311574888,0.5129782175305324,0.952576636419875
462,0.9738033635187581,0.20869143332409204,0.3437214611872146,0.5084553958005567,0.9516669334707495
463,0.9687006006955422,0.2123648461325201,0.3483599567960889,0.5026464218822262,0.9502140578867456
464,0.9665825977301387,0.21250346548378155,0.3484090909090909,0.4885050172204928,0.948489793395194
465,0.9734025300032436,0.20799833656778485,0.3427559819542002,0.5172025307185713,0.9527223292384368
466,0.9700868446445803,0.20903798170224563,0.34395848776871757,0.506040172841869,0.951467798896762
467,0.9667849080941632,0.2077904075408927,0.342061726282161,0.49675575331847954,0.9498355887663257
468,0.9717807330522219,0.20765178818963126,0.3421849123408144,0.502576881430761,0.9498306144619313
469,0.9695707879564381,0.20980038813418353,0.344957264957265,0.5037301836637171,0.9503020447865899
470,0.9668400520156046,0.20612697532575547,0.33980804387568553,0.49570891567050995,0.949027623599482
471,0.9707317073170731,0.20688938175769336,0.34108438553390846,0.5087519042852611,0.9509206767510782
472,0.9696673189823874,0.20605766565012476,0.33988796158682977,0.5149745438869482,0.9518208119930209
473,0.9686365137008914,0.20335458830052675,0.33614023028011686,0.4977431277264242,0.9491347240283619
474,0.9686778766897461,0.20363182700304963,0.33652139052746116,0.49623216141261894,0.9490812436860668
475,0.9676470588235294,0.20522594954255613,0.3386322049405306,0.4903918789060734,0.9486822739812812
476,0.9692508995747465,0.20536456889381757,0.3389190734915642,0.500660403513085,0.949213382449742
477,0.964993394980185,0.20252287219295814,0.3347846012832264,0.4871315163787764,0.9479865792585263
478,0.9750996015936255,0.2035625173274189,0.3368119266055046,0.50745844419548,0.9513364498256716
479,0.9677202420981843,0.19947324646520653,0.3307665785541892,0.5014303870849227,0.9507426086051786
480,0.974298275278999,0.19968117549209868,0.33143514524014955,0.5127163254210043,0.9523479464915374
481,0.9691746768312893,0.20266149154421959,0.3352249928346231,0.4975051978410459,0.9499120704056345
482,0.9671223958333334,0.20591904629886332,0.33954285714285715,0.49160779831545953,0.9495427781569361
483,0.9647180906260809,0.19330468533407263,0.32207402274958136,0.49547979372948214,0.9481973057890726
484,0.9662251655629139,0.20224563349043526,0.3344795965153599,0.4925809030843037,0.9480225743629082
485,0.972099353521606,0.19801774327696148,0.3290147981804572,0.5020267503039317,0.9502330157759937
486,0.9683458134785569,0.19718602716939285,0.3276517332719106,0.4989887787558228,0.9498756249596709
487,0.9679054054054054,0.1985722206820072,0.3295376121463078,0.498743310193184,0.9490249148173324
488,0.974764468371467,0.20079013030219017,0.3329885057471264,0.5213879581784956,0.9523276873305457
489,0.9663865546218487,0.19926531743831438,0.3304028041142332,0.49554248783119026,0.9477658877086154
490,0.9710785981626403,0.1978098142500693,0.3286693153682271,0.5075627164100387,0.9516968468395101
491,0.9717514124293786,0.19074022733573606,0.31888760139049827,0.506622881824003,0.9505452978578706
492,0.9737495565803477,0.19025505960632105,0.3183162289093756,0.5028695436515568,0.9495650619109147
493,0.9669711876317639,0.19074022733573606,0.3186291536413106,0.5045821311194444,0.94985796727817
494,0.971612031091585,0.19926531743831438,0.3307068499453615,0.5004332047040115,0.9503276386712232
495,0.9731638418079096,0.19101746603825895,0.31935110081112406,0.5122726973418008,0.951246740916304
496,0.9726454293628809,0.194690878846687,0.3244398244398245,0.5027219625053886,0.9504652865136962
497,0.96680642907058,0.19177987247019684,0.3200694042799306,0.5011109933299629,0.9496603232611016
498,0.968417317246274,0.18914610479622956,0.3164791835788009,0.5059659014857963,0.9504788940520621
499,0.9730580825752274,0.1927502079290269,0.3217632766400555,0.4970671468445097,0.950459877483807
500,0.9687840290381126,0.18498752425838647,0.3106558808124309,0.5044498581036319,0.9503306435732121
501,0.9679943100995733,0.18866093706681453,0.31577726218097446,0.5015758912485804,0.9494849535022558
